,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,gross,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,net,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover,turnover
,sector_relative_strength,downside_volatility,breakout_20,amplitude_mean_5,relative_strength,body_strength,residual_momentum,volume_change_rate,volatility_spillover,volatility_20,reversal_2_5,mom_20,mom_10,smoothed_momentum,reversal_1,volatility_skew,up_volume_ratio,range_breakout_strength,ma_dev_20,trend_stability_20,sector_relative_strength,downside_volatility,breakout_20,amplitude_mean_5,relative_strength,body_strength,residual_momentum,volume_change_rate,volatility_spillover,volatility_20,reversal_2_5,mom_20,mom_10,smoothed_momentum,reversal_1,volatility_skew,up_volume_ratio,range_breakout_strength,ma_dev_20,trend_stability_20,sector_relative_strength,downside_volatility,breakout_20,amplitude_mean_5,relative_strength,body_strength,residual_momentum,volume_change_rate,volatility_spillover,volatility_20,reversal_2_5,mom_20,mom_10,smoothed_momentum,reversal_1,volatility_skew,up_volume_ratio,range_breakout_strength,ma_dev_20,trend_stability_20
2016-02-18,-0.0036769796146546452,-0.0017766419930537332,-0.007853267925189302,0.009517581132891757,-0.006939416417302953,-0.012233972696416318,-0.009460804170670807,-0.010252976062707586,0.009963353012819285,0.0046777074356883575,-0.004479512784292054,-0.014437337261855697,-0.010837472482776347,-0.011225637990330588,-0.009853541738568988,-0.006901801089734308,-0.010553546559920421,-0.013013176897860333,-0.011807239693076746,-0.016094125340184107,-0.0038055510432260737,-0.0019052134216251619,-0.008024696496617873,0.009389009704320328,-0.007067987845874381,-0.012748258410702032,-0.009589375599242236,-0.010381547491279015,0.009834781584247856,0.0046777074356883575,-0.004779512784292054,-0.014523051547569983,-0.010923186768490634,-0.011311352276044875,-0.010239256024283274,-0.007073229661162879,-0.010724975131348992,-0.013184605469288903,-0.011850096835933889,-0.016222696768755537,0.4285714285714285,0.4285714285714285,0.5714285714285714,0.42857142857142855,0.42857142857142855,1.7142857142857142,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.2857142857142856,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.42857142857142855
2016-02-19,-0.0025043033358074854,-0.004880911485957898,-0.0025723878094734273,0.03810192544315637,0.0005922198013421148,-0.03321946363840789,0.0005922198013421148,0.0037024074759190208,0.024577564987737697,0.027897240839685034,-0.039660833328108595,-0.0003832015792787861,0.001336378773065438,0.00013991601998711474,-0.03485454064886357,0.0003205496008442171,-0.03205055624606617,-0.027865138985768256,0.0003787612389855328,0.001992522205326353,-0.0027185890500931995,-0.004923768628815041,-0.0027866735237591415,0.03801621115744208,0.0004207912299135434,-0.03351946363840789,0.0004207912299135434,0.0034881217616333066,0.024406136416309124,0.027811526553970747,-0.03987511904239431,-0.0005117730078502146,0.0012078073444940095,9.705887712997189e-05,-0.03524025493457786,0.0001491210294156457,-0.0321791276746376,-0.02803656755719683,0.0002930469532712471,0.0019068079196120674,0.7142857142857142,0.14285714285714285,0.7142857142857142,0.2857142857142857,0.5714285714285714,0.9999999999999998,0.5714285714285714,0.7142857142857142,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.4285714285714285,0.42857142857142855,0.14285714285714285,1.2857142857142856,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.2857142857142857
2016-02-22,-0.003492279052239192,0.004173035686449635,-0.002195507526236602,0.0031725339931447027,0.000687965764070931,0.0009455465244267046,0.000687965764070931,0.002656432618052198,0.0028722221268873294,-0.0030381347298531003,-0.0002087563677406635,-0.005480857249172799,0.004689843383895126,0.002329496860831266,-0.0023655800813445595,-0.0031655202656026508,-0.0012019258916766845,-0.0013668023207776062,0.0033649577520226924,-0.003571682160802074,-0.0037065647665249063,0.00408732140073535,-0.002452650383379459,0.0030439625645732743,0.0004736800497852167,0.00047411795299813324,0.0004736800497852167,0.002442146903766484,0.0026579364126016153,-0.003209563301281672,-0.00042304208202637776,-0.0055665715348870845,0.004518414812466554,0.0021580682894026945,-0.002794151509915988,-0.003422663122745508,-0.0013733544631052558,-0.0016132308922061776,0.003107814894879835,-0.0037002535893735024,0.7142857142857142,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.7142857142857142,1.5714285714285712,0.7142857142857142,0.7142857142857142,0.7142857142857143,0.5714285714285714,0.7142857142857142,0.2857142857142857,0.5714285714285714,0.5714285714285714,1.4285714285714284,0.8571428571428571,0.5714285714285714,0.8214285714285714,0.8571428571428571,0.42857142857142855
2016-02-23,-0.008214441217579842,-0.005220023963978504,-0.008920895467696777,0.00740183620204022,-0.01339962811258163,-0.011544883869127156,-0.01339962811258163,0.007751261132298656,0.002711175759299007,-0.001672849436171821,-0.01605153400783987,-0.011509064312457525,-0.01926789657235374,-0.015175643665059888,-0.010960957650070829,-0.017153422035542265,-0.01311102452660162,-0.012516173712522692,-0.013580082395846672,-0.013978739042849329,-0.008385869789008413,-0.005391452535407075,-0.009178038324839634,0.007273264773468791,-0.013485342398295916,-0.01205916958341287,-0.013485342398295916,0.0075369754180129415,0.002711175759299007,-0.0017157065790289639,-0.0161801054364113,-0.011551921455314668,-0.01939646800092517,-0.015347072236488459,-0.0114323862214994,-0.01736770774982798,-0.013282453098030191,-0.012559030855379835,-0.013665796681560958,-0.014064453328563615,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.42857142857142855,0.2857142857142857,1.714285714285714,0.2857142857142857,0.7142857142857142,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.5714285714285714,1.5714285714285712,0.7142857142857142,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.2857142857142857
2016-02-24,-0.004683844434290121,-0.0028402826762150236,-0.006742622290799567,-0.002575672479908927,-0.0007512126855048998,-0.0009516638348157393,-0.00417215001572294,-0.0015272886511121478,0.0014256991734622785,0.000595149652971075,0.0046172577450922046,-0.0032435681297692406,0.0004915786966875734,-0.005332425146553045,0.0008928628605166774,0.0009740592433829287,-0.0025283738110893424,-0.0016631134156450359,-0.00024342663269516485,-0.004716360607286766,-0.004812415862861549,-0.002968854104786452,-0.006914050862228138,-0.002661386765623213,-0.0008797841140763283,-0.001337378120530025,-0.004300721444294368,-0.001741574365397862,0.0012971277448908499,0.0005522925101139321,0.00440297203080649,-0.003372139558340669,0.00044872155383043053,-0.00541813943226733,0.0005071485748023917,0.0008026306719543573,-0.002699802382517914,-0.0018613277013593216,-0.0003719980612665934,-0.0048020748930010515,0.4285714285714285,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.4285714285714285,1.2857142857142856,0.42857142857142855,0.7142857142857142,0.42857142857142855,0.14285714285714285,0.7142857142857142,0.42857142857142855,0.14285714285714285,0.2857142857142857,1.2857142857142856,0.5714285714285714,0.5714285714285714,0.6607142857142857,0.4285714285714285,0.2857142857142857
2016-02-25,-0.004591953989789208,0.0021796670147829237,0.0014487600430328493,0.0016744543016697926,0.002823028513301439,-0.011744738677102334,0.002823028513301439,-0.0015945897537634757,0.0019143510313091349,-0.0008135730992311183,0.001759592800003676,-0.0008136220996390092,-0.0012488386593113572,0.0002522597340905672,-0.006933241557233547,0.003848104843516863,-0.003187438461552671,0.002220265576599094,-0.002742834195418399,-0.00043513993051894463,-0.0046776682755034936,0.002136809871925781,0.0014059029001757064,0.0016315971588126497,0.0026944570847300107,-0.012216167248530904,0.0026944570847300107,-0.0018517326109063327,0.0018286367455948491,-0.0008564302420882612,0.0015881642285751046,-0.000899336385353295,-0.001334552945025643,0.00012368830551913866,-0.0073189558429478324,0.0037195334149454345,-0.0032731527472669567,0.0020488370051705224,-0.0028714056239898273,-0.0005637113590903732,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,1.5714285714285714,0.4285714285714285,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.2857142857142856,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.42857142857142855
2016-02-26,-0.005551289512727937,0.0006387953877485322,-0.009198825985175121,0.015867783229482173,-0.01447453821610088,0.00500201242047996,-0.01447453821610088,-0.003229394029369012,0.007339936296866847,0.00797496880391941,-0.004292300305134722,-0.013728101543793572,-0.014251216564207803,-0.017671834644224317,0.0019860403093630167,-0.012124717531667582,-0.011841667134832572,-0.007358578741074817,-0.01403318929700021,-0.013877007082750383,-0.005637003798442223,0.00046736681631996083,-0.00932739741374655,0.01582492608662503,-0.014560252501815167,0.004616298134765675,-0.014560252501815167,-0.003529394029369012,0.007254222011152562,0.00797496880391941,-0.0045065860194204365,-0.013728101543793572,-0.014336930849922089,-0.017757548929938603,0.001557468880791588,-0.012296146103096152,-0.012013095706261143,-0.007572864455360532,-0.014118903582714497,-0.013919864225607526,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,1.2857142857142856,0.2857142857142857,0.9999999999999999,0.2857142857142857,0.0,0.7142857142857143,0.0,0.2857142857142857,0.2857142857142857,1.4285714285714286,0.5714285714285714,0.5714285714285714,0.7142857142857142,0.2857142857142857,0.14285714285714285
2016-02-29,0.001110265325193761,0.011286949405761137,0.00743118287856605,0.0055589562746415026,0.0043382000832828645,0.0053074263252574135,0.004814785459042682,0.004055496694687298,0.014177504258960758,0.006792218716806098,0.0035335731541310702,0.0011246010202649681,0.0007683598673444234,0.004986079281734271,0.006546155510629411,0.005748721309178108,0.0007977092923650175,0.00498344458080621,0.0012381527781186899,0.003788982462276945,0.0009816938966223324,0.011072663691475424,0.007259754307137479,0.005430384846070074,0.004209628654711436,0.004793140610971699,0.004686214030471253,0.003755496694687298,0.013877504258960758,0.006706504431091813,0.003405001725559642,0.0010817438774078252,0.0006397884387729949,0.004943222138877128,0.006031869796343696,0.005577292737749536,0.0006262807209364461,0.004812016009377638,0.0011524384924044041,0.003746125319419802,0.42857142857142855,0.7142857142857142,0.5714285714285714,0.42857142857142855,0.4285714285714285,1.7142857142857142,0.4285714285714285,0.9999999999999999,1.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.4285714285714285,0.14285714285714285,1.7142857142857142,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.14285714285714285
2016-03-01,-0.0063781656439454125,0.0034493159390122418,-0.00364703054723779,0.011101311034975785,-0.008798568084390135,0.00481030806906378,-0.008798568084390135,-0.0031862709469841714,0.0008899974950816103,0.008915168669857754,-0.0057296448002288145,-0.00241517784268787,-0.008798568084390135,-0.0008041134762489955,-0.0035379777139051506,-0.0004175998765441212,-0.0041089929046611885,-0.004604705488036629,-0.004758300553249074,-0.0020719208887624973,-0.006549594215373984,0.003363601653297956,-0.0039041734043806474,0.011015596749261499,-0.008884282370104421,0.0042960223547780655,-0.008884282370104421,-0.0034005566612698855,0.0008042832093673245,0.00887231152700061,-0.005986787657371671,-0.002458034985545013,-0.008841425227247278,-0.0008469706191061384,-0.004052263428190865,-0.0005890284479726926,-0.004194707190375474,-0.004861848345179486,-0.0048440148389633595,-0.00211477803161964,0.5714285714285714,0.2857142857142857,0.8571428571428571,0.2857142857142857,0.2857142857142857,1.714285714285714,0.2857142857142857,0.7142857142857142,0.2857142857142857,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.7142857142857142,0.5714285714285714,0.2857142857142857,0.8571428571428571,0.2857142857142857,0.14285714285714285
2016-03-02,-0.00325082579587805,0.001755124287269364,0.006394630183573478,-0.010995934050971925,0.010638171796455969,-0.002869743644573358,0.010638171796455969,-0.0020376679176837666,-0.004421634920393428,-0.002184764732110108,0.0046895979146745715,0.008438702017258985,0.009564347796144932,0.005909922919988977,-0.0011509654071124582,0.005742136867921417,0.003314793614144281,0.0034100241451862877,0.01191079362085163,0.008899552612047334,-0.0032936829387351925,0.0015836957158407924,0.006223201612144906,-0.011081648336686211,0.010552457510741683,-0.0033411722160019293,0.010552457510741683,-0.0023376679176837665,-0.0045930634918219995,-0.0022276218749672505,0.004475312200388857,0.008395844874401842,0.009521490653287789,0.005824208634274692,-0.0016652511213981723,0.005570708296492846,0.0031005078998585667,0.0031528812880434304,0.011825079335137344,0.008856695469190191,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.2857142857142857,1.5714285714285714,0.2857142857142857,0.9999999999999999,0.5714285714285714,0.14285714285714285,0.7142857142857142,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.714285714285714,0.5714285714285714,0.7142857142857142,0.8571428571428571,0.2857142857142857,0.14285714285714285
2016-03-03,-0.01118328733076812,0.00012575225775544722,-0.0021864063883721817,0.014663177570086647,-0.00666564035694129,-0.0018745053235448275,-0.0055054769022714325,-0.010725686968277186,0.011203694978465706,0.009886384453601267,-0.020902066237046907,0.0010966437530574328,-0.0009034659890833074,-0.004290214956156764,-0.012019036261177252,0.0004191215799315936,-0.009126224395558736,-0.001988612484887353,-0.005684565476665324,0.000984718641132332,-0.011311858759339549,-2.819170815981329e-06,-0.00231497781694361,0.014534606141515218,-0.006783497499798433,-0.0023887910378305416,-0.005591191187985718,-0.010897115539705756,0.011160837835608563,0.009843527310744124,-0.021137780522761194,0.0010966437530574328,-0.001032037417654736,-0.004290214956156764,-0.012447607689748681,0.00020483586564587933,-0.00934051010984445,-0.002288612484887353,-0.005813136905236753,0.0009418614982751891,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3928571428571428,1.7142857142857142,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.7857142857142857,0.0,0.42857142857142855,0.0,1.4285714285714284,0.7142857142857142,0.7142857142857142,1.0,0.42857142857142855,0.14285714285714285
2016-03-04,-0.015387681074699535,0.021338740196985086,0.0024219518868437645,0.029115393750033434,-0.016676806783561364,-0.01792071457346129,-0.019120286456358784,0.0014061754957882065,0.019386863716934863,0.02348443462293269,-0.004525894041999625,-0.01255893070572256,-0.016744256824878345,-0.021415502566676712,-0.013300849954708196,-0.008462849189347732,0.0008912561997562254,-0.014888765761028886,-0.018541935241998875,-0.015105341802567826,-0.015559109646128106,0.021210168768413657,0.0022076661725580504,0.02902967946431915,-0.016880378212132792,-0.018477857430604146,-0.019248857884930214,0.0011490326386453494,0.019258292288363434,0.02335586319436126,-0.004681251184856768,-0.01273035927715113,-0.016872828253449774,-0.021415502566676712,-0.013729421383279625,-0.008634277760776302,0.0007626847711847969,-0.015188765761028886,-0.018713363813427447,-0.015276770373996397,0.5714285714285714,0.42857142857142855,0.7142857142857142,0.2857142857142857,0.6785714285714285,1.8571428571428572,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.5178571428571428,0.5714285714285714,0.42857142857142855,0.0,1.4285714285714284,0.5714285714285714,0.4285714285714285,0.9999999999999999,0.5714285714285714,0.5714285714285714
2016-03-07,-0.00457163801022875,-0.006197163173384194,-0.025491561282489576,0.0025002327891754388,-0.007351947070849535,-0.017304642458418562,-0.008926439627942373,-0.03259799701854994,0.010887750092271829,0.0010368808393203927,-0.0021786353921493537,-0.02124861826914421,-0.009033855612407422,-0.026915226590521764,-0.018843424895068118,0.0032121275796621928,-0.015634347824170503,-0.00862618246327367,-0.01732758295299957,-0.024144683855075906,-0.004700209438800179,-0.006325734601955622,-0.025748704139632435,0.002414518503461153,-0.00743766135656382,-0.017818928172704276,-0.009055011056513802,-0.0328551398756928,0.0107591786637004,0.0009940236964632498,-0.002392921106435068,-0.021334332554858497,-0.009205284183835993,-0.027043798019093193,-0.019271996323639545,0.0030406990082336213,-0.015805776395599075,-0.008840468177559384,-0.01749901152442814,-0.02418754099793305,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.2857142857142857,1.7142857142857142,0.42857142857142855,0.857142857142857,0.42857142857142855,0.14285714285714285,0.7142857142857142,0.2857142857142857,0.5714285714285714,0.4285714285714285,1.4285714285714284,0.5714285714285714,0.5714285714285714,0.7142857142857142,0.5714285714285714,0.14285714285714285
